time,open,High,Low,Close,volume,ADX,DI+,DI-
2018-06-22,963.89,983.57,959.91,983.17,102746580,27.075468445067234,16.79151181279165,37.247334821077324
2018-06-25,997.34,997.34,988.98,990.52,118181310,27.0971440683686,20.306769512761353,35.618511460868845
2018-06-26,977.78,983.78,970.75,983.02,114881010,27.624303427686954,19.05477043296161,39.10764434117566
2018-06-27,981.44,984.46,968.91,968.91,126510710,28.163011358889356,18.10904074282973,37.75393438121205
2018-06-28,964.76,976.12,954.46,957.35,130318210,29.041370781252716,16.854211894446074,39.76058200416397
2018-06-29,955.64,962.93,950.48,960.78,110043130,29.95755731165722,16.161020117691365,39.44007797326117
2018-07-02,955.18,956.78,932.66,947.15,142222740,31.233291861070864,14.691296341956853,41.61644034225233
2018-07-03,945.87,946.16,906.01,906.01,161389340,32.94536646930248,12.850074015381537,44.51931972499702
2018-07-04,904.34,914.99,890.83,914.99,125177438,34.790733444456905,11.906355884328166,45.86415115638621
2018-07-05,914.48,921.85,892.67,899.4,127434590,36.079914017739256,12.918062280740115,41.86505894894501
2018-07-06,891.16,921.75,884.99,917.51,141624520,37.422419236617415,11.551579038144649,39.646540546416716
2018-07-09,922.72,929.5,915.12,915.12,106167080,38.173343938083725,13.358000472994041,37.95514322869777
2018-07-10,919.44,921.96,911.12,911.12,93102100,38.961002021776935,12.91085342312212,37.919835610319794
2018-07-11,898.08,900.16,885.09,893.16,138119530,40.220414118425936,11.882273530524357,42.865628636366516
2018-07-12,891.21,905.72,884.75,898.51,90464330,41.02758747280039,12.828214230134401,40.094379791002346
2018-07-13,904.8,912.53,899.94,909.72,121978590,41.33366638643967,14.418077689249104,38.311077524555735
2018-07-16,914.22,917.63,905.27,911.11,110882460,41.285870328660174,15.505710239027826,36.75883923886117
2018-07-17,905.32,921.27,902.02,921.27,136304660,41.000385409015294,15.722275073150213,34.41979089427853
2018-07-18,926.14,942.39,926.14,942.39,184648680,39.45663218299887,21.615530894129627,32.01293151096386
2018-07-19,943.91,947.07,939.58,943.97,166842920,37.76580644897974,22.678571525491368,31.180220588834544
2018-07-20,938.83,941.94,930.26,933.39,178891900,36.561396823844824,21.572436037393334,32.97508998639551
2018-07-23,931.52,949.14,930.25,936.74,190030610,35.02731171026436,22.688887176862774,30.74966860492225
2018-07-24,933.22,939.07,926.3,934.08,169638570,33.77053114611382,21.626329052319722,30.758201471413322
2018-07-25,936.57,938.33,927.58,927.58,201884580,32.60352062225975,20.745550530786126,29.505507907402368
2018-07-26,928.96,930.32,920.99,930.16,175235210,31.819401309741277,19.984801157547782,31.01364978713527
2018-07-27,931.9,937.23,928.82,935.52,176933885,30.620075170810146,22.122126157357965,29.947599501478255
2018-07-30,940.76,949.73,937.69,949.73,192188002,28.721192797505033,25.99805857336952,28.184725062733552
2018-07-31,948.56,959.07,947.32,956.39,229774470,26.912070235830633,28.662353996758334,26.780899962167975
2018-08-01,957.35,960.05,949.89,952.77,180793930,25.28740535192755,27.819437209608605,25.593833420193175
2018-08-02,952.75,953.55,942.39,953.55,204154330,23.64401407762437,26.43345092759395,27.666899705597043
2018-08-03,957.92,966.1,955.13,959.6,166126830,22.52532699008492,30.619571964638087,26.0925837651633
2018-08-06,960.12,962.99,955.42,960.23,153665970,21.486546123084004,29.528121443637723,25.162500086083046
2018-08-07,957.7,962.02,953.71,956.79,162135792,20.401579542350866,28.334120944911835,24.97710555261838
2018-08-08,958.31,966.27,958.31,966.27,149714118,19.66250520468677,29.11487173259365,23.79502557118068
2018-08-09,968.57,972.52,963.5,963.5,163508317,19.359871630437166,30.973035596886277,22.694480380061094
2018-08-10,962.03,968.47,955.04,968.47,173773801,18.41864148173315,28.834629249675714,25.476747180017195
2018-08-13,966.46,978.04,963.41,978.04,198289764,18.140257950338516,31.575360027175325,23.56786264946037
2018-08-14,979.66,981.42,974.47,978.27,169008276,18.081419082080853,32.20507780291307,22.69781141737573
2018-08-15,980.45,982.0,961.37,961.37,174032212,17.020393424968926,28.805680860613336,27.004648123662722
2018-08-16,952.83,964.28,947.09,964.28,165539624,16.48523771970092,26.313301213941116,31.85577501810012
2018-08-17,971.4,975.52,968.88,968.88,136124710,15.36888188298317,30.544999429903307,30.02635358203368
2018-08-20,970.81,973.57,966.46,969.62,173800308,14.364904700152271,29.395027010325975,30.177332017429627
2018-08-21,968.46,979.21,968.45,979.21,191941407,13.615719900395339,30.72591947775444,28.43274193070918
2018-08-22,984.0,986.36,980.32,982.15,194167661,13.368813402070368,33.477970635543116,27.30319449017134
2018-08-23,984.12,989.45,982.48,987.36,144608276,13.328989376120385,33.848397124537954,26.160492080581243
2018-08-24,985.49,989.21,982.88,987.05,176073439,13.292009923452541,32.57526586216525,25.17652406034383
2018-08-27,990.19,994.54,990.03,991.92,186556153,13.604960354917793,34.34007999746864,24.025029740722573
2018-08-28,993.95,995.29,989.81,995.19,169516208,13.944833122229719,33.62166192011412,23.189353425257604
2018-08-29,995.05,995.05,987.47,988.17,153550135,14.028907714737276,31.936347893047635,23.546325964455896
2018-08-30,987.62,998.07,983.43,998.07,186694516,13.708581035011727,28.97064102312471,23.92235656560929
2018-08-31,998.55,1003.06,989.54,989.54,174103014,13.802311978934986,29.641746511831773,21.8997883053727
2018-09-04,990.79,992.18,975.94,975.94,183720902,12.983176438145247,26.71947135266525,27.996775297927083
2018-09-05,975.05,978.78,964.8,968.44,178350066,13.042013582039287,24.481940722049337,32.32525083847637
2018-09-06,968.37,970.84,957.99,958.19,155339805,13.538581779355072,22.60788817524694,33.907571240572096
2018-09-07,955.5,969.34,955.5,968.9,167454932,14.156767436787607,20.764272907768074,32.60964256702047
2018-09-10,969.74,974.59,968.19,970.34,176443998,14.218037299535567,23.155259249391055,31.33702861275965
2018-09-11,968.41,985.06,967.92,985.06,184132846,13.35450967868442,26.992565715067062,28.166714059139252
2018-09-12,990.0,994.83,987.01,987.01,170858030,12.986778663728169,31.261440317125565,26.519756164396213
2018-09-13,987.48,992.96,984.92,987.95,166912802,12.4692332888346,29.72130002890068,26.49390451488375
2018-09-14,990.0,995.55,989.56,991.34,174829950,12.187316450889297,29.929410144223915,25.22862325314606
2018-09-17,990.65,993.83,987.02,987.61,154938288,11.69127486221779,28.610878649363148,25.760340160692667
2018-09-18,983.43,993.49,981.89,993.49,177174157,10.945357002920336,26.471596600673774,27.140908426519132
2018-09-19,998.65,1001.83,994.5,995.54,238611650,10.779211460571789,30.495455977551543,25.65561575293947
2018-09-20,996.48,1004.74,996.48,1004.74,179431950,10.855527026035514,30.564739081024733,24.08950661243384
2018-09-21,1006.25,1009.1,1000.39,1002.97,282363809,11.26596099289195,31.706838907998858,22.678072124647652
2018-09-24,1007.52,1011.29,1007.45,1011.29,169398920,11.815930470307682,31.400735341644864,21.388899388992463
2018-09-25,1011.94,1014.53,1008.67,1010.74,198241540,12.57672077914272,32.3882304107339,20.504764089889154
2018-09-26,1008.93,1014.86,1007.44,1009.61,219897580,13.131320488905484,30.66003099223657,20.295173395036088
2018-09-27,1012.57,1017.78,1010.49,1015.37,180962780,13.888091062105707,30.96235332215348,19.087476409172645
2018-09-28,1019.34,1020.84,1015.4,1017.13,224567020,14.840123263270497,31.990009182802105,18.302207081615077
2018-10-01,1019.49,1023.87,1012.88,1012.88,225044930,15.966045324020117,31.62876292658329,16.806196682979575
2018-10-02,1014.26,1021.51,1013.11,1018.79,203932870,17.01154438043048,29.583811218445742,15.71959520274055
2018-10-03,1021.08,1024.59,1016.47,1020.4,160155660,18.240124868556695,30.097043355494645,14.753070026166087
2018-10-04,1024.68,1024.68,1020.4,1023.62,183870790,19.388626583259423,29.15295228384917,14.255530465115845
2018-10-05,1020.21,1020.77,1008.39,1008.39,206650560,18.630877185276898,25.816510354343446,21.64897652267359
2018-10-08,1003.31,1006.13,996.12,996.12,185949540,18.017189712426653,23.48459175493496,28.726161100361068
2018-10-09,998.7,1001.87,996.19,996.19,178954450,17.447337059065713,22.46071565898256,27.473764210261553
2018-10-10,998.66,999.62,991.22,993.96,171846560,17.401166266412524,21.019021906831508,29.508047540884625
2018-10-11,972.21,972.21,938.83,945.89,344023630,20.094407209271882,14.459251617011159,49.956596237726245
2018-10-12,939.2,970.08,933.35,970.08,203631780,22.7533827186539,11.813881923332872,43.54647296387741
2018-10-15,968.8,969.36,951.64,951.64,123102110,25.222431405937197,10.750489705082664,39.626763863808264
2018-10-16,950.36,963.69,950.36,963.37,117735940,27.555301650028248,10.04649507909299,37.66062176552002
2018-10-17,973.14,975.27,969.06,971.6,137820740,28.438150690080953,15.214991656293428,35.43005890878022
2018-10-18,968.93,970.75,962.68,963.47,126109950,29.529400439656634,14.520737892572175,37.077040765657706
2018-10-19,949.94,959.63,945.83,958.36,132371320,31.155687680980453,13.23463179503138,42.25348771326824
2018-10-22,960.63,963.79,953.51,953.51,133005070,32.241998908385014,14.668660477106918,40.02845618685137
2018-10-23,950.12,950.42,925.29,939.68,181840880,34.099530904584014,12.692708085884066,48.106965849533886
2018-10-24,935.25,939.06,922.73,922.73,132105240,35.88756610070775,11.675394250139492,45.46173507693986
2018-10-25,902.59,912.07,885.34,910.17,163619880,38.27751093151875,9.807943849247254,54.18499550930761
2018-10-26,918.11,918.16,900.82,900.82,133621650,39.98869585549106,11.68045944137196,50.176715418898624
2018-10-29,895.05,897.84,884.92,888.82,113424680,41.86256859947931,10.885303553868127,53.56847224732593
2018-10-30,881.32,894.8,880.85,888.69,119547410,43.67085166300477,10.227461016141252,52.09431482190426
2018-10-31,894.23,914.76,894.23,914.76,159222360,43.7976353309731,17.420808762136424,46.445277117177056
2018-11-01,915.52,918.84,905.73,907.96,121693330,43.6263367266204,18.18075427771087,43.86902439717845
2018-11-02,911.35,927.62,910.4,924.86,209087970,42.855532292478344,20.35769082911009,40.262314992709314
2018-11-05,920.87,925.53,915.77,925.53,121121310,42.13978531791786,19.500552190611558,38.56711359951876
2018-11-06,931.0,931.27,921.93,922.05,120442560,41.05856265599349,21.245355377605954,36.963225156384865
2018-11-07,922.03,924.6,915.41,922.16,126800490,40.32034464845085,20.348657579690734,38.397557020267534
2018-11-08,928.69,932.86,925.54,926.28,136692720,39.02773028990117,23.205926245600818,36.46762279958186
2018-11-09,921.11,925.31,914.29,914.29,131109630,38.31113735009968,21.87888567440024,39.747810768237166
2018-11-12,909.36,918.99,903.95,918.12,109808760,38.048130790434584,20.309942133613323,41.82756922307909
2018-11-13,904.35,910.2,903.48,905.38,132807600,37.82197534377036,18.889935067318433,39.127577384252206
2018-11-14,904.16,910.58,898.83,900.93,125187850,37.79611449723524,17.81344223479899,39.15304463094598
2018-11-15,901.13,903.83,892.5,897.15,134989500,38.01714306954939,16.818182433394426,40.08700729672223
2018-11-16,901.44,903.21,894.14,898.19,142498160,38.22238388669825,16.04532533297555,38.24486244269224
2018-11-19,902.65,916.06,900.61,916.06,123860310,37.2619439599323,21.00827068019699,34.84713050277638
2018-11-20,909.76,919.02,909.76,919.02,126164590,36.12420838039122,21.525842925209528,33.20109378566812
2018-11-21,909.83,922.56,907.47,922.56,119083100,34.77034232877041,21.673845958678154,30.65953047287482
2018-11-22,924.93,926.15,922.02,924.42,114412140,33.21085875932092,23.11361164351243,29.98302778894456
2018-11-23,923.91,925.84,916.87,917.97,111905790,32.091465258007055,21.97926879031086,31.329233437738107
2018-11-26,915.67,921.96,914.43,921.03,90451440,31.206704662502414,21.045533685151184,31.374880287701817
2018-11-27,925.12,930.37,921.26,923.12,109001530,29.625717038700532,24.750701105904017,29.690043398585413
2018-11-28,922.29,930.2,922.03,930.2,96777710,28.157657102313074,23.55893428670606,28.260443144775188
2018-11-29,934.88,937.75,926.79,926.79,117424890,26.15780867639815,26.50699578892244,26.422425614858973
2018-11-30,924.49,928.92,921.08,926.54,128769250,24.73939942998134,25.24228967047047,28.63670929155716
2018-12-03,937.7,951.59,937.1,951.59,157206860,24.163513192121403,34.44493327184717,24.598298220343846
2018-12-04,952.97,960.44,950.89,958.84,177097760,24.124554248615674,37.63158704007483,23.252038736821838
2018-12-05,950.34,960.87,946.97,957.14,153998080,23.75091890969216,34.65836151402845,23.643084767812713
2018-12-06,954.61,959.59,948.44,954.82,145040180,23.40397180926318,32.44397166281478,22.13248228477157
2018-12-07,956.49,962.39,955.96,958.59,151647570,23.259593168138288,32.646775021983046,21.14471728544938
2018-12-10,955.06,958.25,951.5,955.89,129252710,22.691935070918255,31.240480602371147,22.943607272049828
2018-12-11,955.93,957.97,949.34,954.58,126821330,21.95545042153565,29.570745837875297,23.055065240322776
2018-12-12,956.32,961.28,956.0,961.28,143971260,21.52354566181408,30.419074522848444,22.06887941713798
2018-12-13,963.65,966.83,960.1,960.25,145835490,21.52957132586844,32.720901091655854,21.092872121199
2018-12-14,958.78,960.09,951.04,952.04,131393080,20.61041640371146,30.718712246098782,25.821533992557615
2018-12-17,948.09,948.09,933.65,933.65,143135290,19.91951983626061,27.14676781942685,33.81464446795659
2018-12-18,921.48,928.2,917.03,927.25,155653890,20.274046660207485,24.386877301314904,40.54341366750881
2018-12-19,926.35,927.03,914.55,919.24,119410210,20.734939399149948,22.504124779483273,38.92091592903075
2018-12-20,915.5,921.79,914.18,918.24,107806880,21.1834693611026,21.436177043838683,37.304629259761256
2018-12-21,911.57,915.02,907.88,912.26,131219760,21.950223182410742,20.04178753105396,38.83366930143312
2018-12-24,910.86,916.41,908.56,908.56,109246400,22.51414811110405,19.92410387538877,36.87627464646678
2018-12-25,893.71,897.94,882.17,897.94,168379500,24.256250185380082,16.849366877606762,46.61768409686053
2018-12-26,896.63,899.49,890.86,891.75,104065930,25.714976269978614,16.906647453191034,44.21469448302441
2018-12-27,904.8,906.63,900.81,900.81,112522140,26.347252794259948,19.621353409194818,40.35238373316755
2018-12-28,903.79,903.79,892.54,892.54,123558630,27.309146272629814,18.31847419342714,42.55415931006451
2019-01-02,900.1,900.1,891.1,891.75,91857070,28.266017794896506,17.327233561776655,41.117273171539885
2019-01-03,889.78,892.21,872.12,878.22,135125060,29.890389940316275,15.332743893078513,47.25911696393706
2019-01-04,872.69,881.48,861.85,880.9,117664070,31.720457812410636,13.67623367070344,47.80565279970655
2019-01-07,890.47,896.63,885.3,889.64,87417130,32.00422721701868,20.72360179997036,43.72871521549422
2019-01-08,891.37,891.87,883.67,887.44,92128530,32.334565254538475,19.776755123800992,42.63899517279186
2019-01-09,890.26,897.25,888.61,896.99,121796320,32.161367442925815,21.72610895868998,40.26859981744894
2019-01-10,897.85,899.47,895.17,898.3,102349440,31.80209006719277,22.49072860058105,39.238890421603166
2019-01-11,899.1,904.37,899.1,902.71,107782500,31.0291793953939,24.66978335702176,37.770616325033515
2019-01-14,903.83,903.83,897.18,901.8,102797710,30.424390500988203,23.626718154896786,37.394380803258294
2019-01-15,901.21,909.68,898.92,909.68,106149230,29.32353640641756,25.73617621138215,34.828391462337834
2019-01-16,911.32,912.48,906.39,908.7,107555090,28.04850018191612,26.548766769402526,33.430167443525605
2019-01-17,908.48,909.06,901.89,901.89,117379940,27.184306192176788,25.262851772353706,34.85085898886183
2019-01-18,902.7,906.35,900.64,902.3,98216800,26.471306767752193,24.255280344244536,34.333990900725354
2019-01-21,905.25,911.74,903.09,911.05,119012350,25.267407820362482,26.432753538341125,32.05760879034464
2019-01-22,912.73,913.37,906.55,906.55,122327990,23.98786994848552,26.308526403199494,30.48505702085795
2019-01-23,905.73,910.12,905.12,908.18,104593270,22.926324058554634,25.32759618549169,30.41477146531129
2019-01-24,908.56,910.59,906.59,908.79,93576170,21.888177805192438,24.905017402952296,29.468165238300394
2019-01-25,908.86,911.59,907.96,908.88,94869510,20.806680688775618,24.983042050278613,28.59829152807597
2019-01-28,912.53,913.43,908.9,912.18,105335970,19.579822815573444,25.575332750034548,27.502410704569453
2019-01-29,913.67,915.93,907.09,915.93,97050250,18.225191705257565,25.776128705908036,25.461026721926906
2019-01-30,914.08,917.8,913.48,915.84,101720060,17.19411553002652,26.43444822089921,24.503823906070767
2019-01-31,919.12,920.36,910.38,910.65,110220270,16.09526407308301,24.17345976554181,25.06476776376284
2019-02-01,911.98,912.81,907.52,908.67,101242400,15.431767316700613,23.048145322478504,26.414742550718383
2019-02-11,916.98,926.1,915.86,926.1,105483580,15.391660671190193,30.58998155600479,22.67006635083541
2019-02-12,930.37,938.64,926.98,937.54,172197210,16.394038140988368,37.45932578478954,20.426463871764884
2019-02-13,937.61,945.25,937.34,945.25,176159810,17.770786837078216,40.36371299518397,19.139719384011542
2019-02-14,946.54,953.66,945.99,952.34,156655320,19.545980087261704,44.37577205967415,17.852085822247034
2019-02-15,951.9,955.4,948.26,950.89,145322500,21.29077412077991,43.21651315026289,16.817637929203894
2019-02-18,954.85,961.3,953.32,961.3,169171360,23.227489162295228,44.338987588649736,15.415133786459656
2019-02-19,962.84,971.92,962.81,964.35,195093270,25.515823567850042,49.0107056667023,14.12131687465808
2019-02-20,963.29,972.75,963.29,970.58,145267490,27.676065246503548,46.01243545845327,13.069061326607306
2019-02-21,972.82,987.57,970.31,987.57,162918220,30.236435791098764,51.10195240377641,11.39995668340653
2019-02-22,983.99,993.16,982.86,988.91,199234030,32.78726914092713,51.342392399248894,10.535256778292766
2019-02-25,996.06,999.9,992.72,994.43,180933453,35.349304122589416,52.14298224470859,9.690639790706776
2019-02-26,991.63,996.44,979.24,987.06,209790990,35.96682661587029,45.93596478668295,17.866370462503255
2019-02-27,989.61,994.46,988.09,990.27,204616980,36.540240359631106,43.53485426066149,16.93248063612146
2019-02-28,989.84,990.25,965.47,965.47,197428310,34.79421387905792,36.625365412707325,28.72113759953289
2019-03-01,971.05,980.82,970.54,979.63,147716480,33.172903575668535,33.12140669378756,25.97337851576247
2019-03-04,983.5,994.46,983.33,993.99,209754090,32.509661571710886,38.44938018892421,23.62205619020946
2019-03-05,990.08,1000.25,987.92,992.45,243416220,32.20791346350181,39.08739888913135,21.85088943738971
2019-03-06,993.01,994.49,985.51,994.49,189551540,31.69638778719572,36.916402651742,22.127851623596413
2019-03-07,995.65,1004.55,994.03,994.03,187770040,31.767068188229832,40.76101491731446,20.67883784824737
2019-03-08,987.89,991.98,984.48,985.25,176347260,30.93835389702617,38.308558018119264,25.451332639308465
2019-03-11,982.94,987.11,981.34,984.6,142651930,29.891312432575628,36.8653405728668,26.542661518305515
2019-03-12,991.14,1001.32,990.46,1001.32,179893460,29.733102069831457,41.92775808412065,23.75042332562866
2019-03-13,1003.75,1009.77,1003.01,1005.41,197620220,30.00042548185371,45.0726228508523,22.4642344848409
2019-03-14,1006.37,1011.39,1002.09,1008.44,182827760,30.32603945143959,43.40471141625854,21.10930046582336
2019-03-15,1008.22,1008.22,1001.1,1004.12,207003710,30.52647414988673,41.28806253282503,20.737631808925535
2019-03-18,1007.92,1013.29,1007.92,1011.86,188364570,30.976493726815626,42.150104292245,19.460808542356776
2019-03-19,1013.75,1014.51,1004.22,1006.59,198984160,30.98763254190867,39.231111868421166,20.603224661296643
2019-03-20,1002.86,1003.25,992.02,1002.3,180045630,29.792005005929532,35.48400713094075,26.633043589188038
2019-03-21,1005.12,1006.37,981.78,981.78,182708030,27.831050702012597,30.235188600939424,28.853318334983562
2019-03-22,984.9,990.07,981.3,988.71,151811080,25.97189747481014,28.609756580942253,27.5964124561301
2019-03-25,976.53,976.53,964.76,970.07,177632670,25.17081879635551,24.70393133577265,33.25712636671906
2019-03-26,975.44,978.99,966.9,969.79,139645020,24.218819462533183,24.402940392669237,30.95940817875184
2019-03-27,976.67,979.32,972.25,975.91,112974060,23.305621635185055,23.242850013896835,29.244251366069612
2019-03-28,973.44,983.18,972.6,982.98,122202110,22.107320744469355,24.065393947258464,27.427580970986593
2019-03-29,985.35,988.24,980.76,980.76,131921800,20.549470448090652,26.033597819604047,26.188916242839422
2019-04-01,984.89,988.53,982.8,988.53,137258330,19.086181336146076,24.961101597086284,24.929459565916197
2019-04-02,994.87,996.41,985.48,985.81,139423310,18.407339658991905,28.16179388345506,23.23659570182315
2019-04-03,984.74,985.26,980.3,984.46,128758900,17.282531129779624,27.160496689988616,25.75298730084146
2019-04-04,987.47,989.08,982.94,986.91,131989370,16.570218105542416,28.595000262992095,24.699120722393346
2019-04-05,988.09,990.38,986.39,989.26,129755950,16.022705812767718,28.70598703598408,24.011472968980105
2019-04-08,991.65,997.56,989.33,997.56,146953600,16.118410213451128,32.099322627411105,22.601802837746764
2019-04-09,999.89,1000.02,987.82,988.48,152345600,16.40278662236451,31.08445701197603,20.6799723819429
2019-04-10,984.79,987.27,976.83,981.91,136497840,15.487722750592912,28.584919065521998,26.602641270379223
2019-04-11,984.46,985.95,981.06,985.95,117588860,14.638020583947858,27.58234770378897,25.669595204269875
2019-04-12,984.66,984.69,980.26,982.9,111898230,13.764133287298463,26.421119349907656,25.180816040570615
2019-04-16,970.87,978.53,963.06,977.17,130941660,14.14431311438398,22.81442015601342,33.57780782696227
2019-04-17,978.21,980.71,972.1,972.1,148469420,14.260467944902103,22.96464763860444,31.564092026081486
2019-04-18,969.5,973.73,962.05,962.3,137181210,15.099071680313278,21.11471687069345,35.95279515611115
2019-04-19,968.27,971.73,965.46,966.21,96080150,15.87777514890937,19.73263340802303,33.59947145651629
2019-04-22,963.78,966.69,959.33,965.86,115805120,17.019066775776746,18.70361000633386,36.190646306301105
2019-04-23,964.84,970.98,964.35,968.0,112653940,17.548815573962845,20.918778775019618,34.447941319637906
2019-04-24,969.66,978.71,969.66,976.92,121107830,17.165670279337185,24.880666805434632,31.78528977028694
2019-04-25,976.46,976.46,971.92,974.13,112382890,16.809892505756217,23.94994311974791,30.596281361591064
2019-04-26,972.86,979.64,970.73,979.64,107350700,16.120020852170267,24.73630275350995,28.546955890225718
2019-05-02,978.81,979.93,975.51,978.5,123917210,15.445850582410158,24.108414235556953,27.560761005053497
2019-05-03,976.77,977.13,971.75,974.14,127740220,15.204553011666585,22.812314339190593,29.073762430977524
2019-05-06,964.37,964.89,955.41,957.97,133510960,16.31625178463449,19.6547259806143,37.124859537552716
2019-05-07,961.31,965.61,955.42,957.56,118237660,17.255220861941194,18.710376409730774,34.33997478782363
2019-05-08,950.1,953.88,947.86,951.22,116117980,18.63856324534601,17.37429811007315,37.45325091623242
2019-05-09,950.66,953.66,944.91,947.01,114863670,20.108301286416594,16.247231080957963,37.210705037519816
2019-05-10,950.37,953.92,947.85,952.55,114647770,21.43459400851572,15.594478567959309,35.26515268106543
2019-05-13,952.11,958.54,951.76,958.54,124693720,21.9834789111902,18.34557592781214,33.41885018412795
2019-05-14,952.13,965.34,952.13,965.34,135189670,21.5848660458901,21.624853360230357,30.111039509345396
2019-05-15,967.95,977.65,967.95,975.64,154156590,20.21069077676887,28.706570354341093,27.39030635162944
2019-05-16,976.96,981.22,975.69,975.69,129973620,19.268758864104274,30.196633266795896,26.233202493509516
2019-05-17,977.85,980.04,974.91,976.48,120457430,18.308916263551918,28.98434261514719,25.79044529646412
2019-05-20,975.95,987.13,974.47,987.13,134337940,18.079232736961934,31.589219107503215,23.30399576674984
2019-05-21,989.67,992.84,986.07,986.29,124573780,18.34266044430577,34.36410056072277,22.0781839558668
2019-05-22,986.66,992.26,982.68,983.78,127215170,18.171081651883426,31.813913551010124,23.06578390440719
2019-05-23,982.0,984.57,977.17,982.71,107963620,17.371727267750718,29.96413520975158,26.05400186655677
2019-05-24,976.59,983.14,970.03,970.03,128053180,16.37621669421315,26.97206086831578,28.890712069535855
2019-05-27,970.73,975.4,970.41,975.14,95899120,15.451814018785404,25.83411777490099,27.67182166201853
2019-05-28,977.02,978.8,969.51,972.0,120728740,14.479739604984958,26.618558639818986,25.65527102549992
2019-05-29,973.31,974.96,969.55,971.54,120297710,13.577099077884546,25.455198692817078,24.534011413197028
2019-05-30,971.01,974.56,967.21,969.34,105520020,12.760337401741946,23.92530315166154,24.97291601261614
2019-05-31,968.53,969.94,959.88,959.88,114110930,12.817016447777016,21.978266825949476,28.870186950766367
2019-06-03,953.58,955.78,940.28,946.47,141641430,14.421882461897601,18.772817995376204,39.24420678878021
2019-06-04,945.62,951.42,943.21,951.16,102807600,15.912115189295289,17.61397512110897,36.821668552664086
2019-06-05,955.8,958.39,951.39,951.41,95438950,16.388153766663297,21.97147058613269,34.78523674406283
2019-06-06,950.57,951.35,939.35,948.21,100777880,17.652848484534616,19.985906317620284,40.66371548406962
2019-06-07,951.64,958.28,950.94,958.28,97844860,18.01859059888241,23.655924204117298,37.60761609627231
2019-06-10,963.78,966.9,958.6,962.9,118770610,17.46723117372536,28.602513117798832,35.17089242239892
2019-06-11,962.43,964.81,959.98,962.07,95697370,16.955254564650954,27.526289068776883,33.84752058808989
2019-06-12,960.6,960.6,953.83,954.17,100019840,16.976712602625607,25.746450447209146,36.48488200469984
2019-06-13,951.26,952.06,946.29,950.08,98544550,17.545581981008187,24.13900579441828,40.18097836913732
2019-06-14,948.65,954.7,948.65,953.61,115323520,17.77184888635481,25.096086848238148,38.2085853180998
2019-06-17,953.97,955.18,944.47,946.95,104932990,18.290879744587915,22.948521233839674,38.27878654367124
2019-06-18,945.73,947.3,938.95,944.01,108309080,19.15830911013068,21.410213844829045,40.14424674665482
2019-06-19,948.92,950.04,946.83,949.69,113819830,19.618521283769844,22.600836241811255,38.15514478151893
2019-06-20,949.48,962.33,948.97,959.18,129261230,18.683743841070516,29.937127685321485,34.12118413695773
2019-06-21,962.69,964.52,959.12,959.2,172955940,17.600307632669576,30.404293006429988,32.61999826097417
2019-06-24,960.29,967.11,959.8,962.85,113476250,16.349353996823996,30.55609574295061,30.5030007487662
2019-06-25,961.19,963.23,960.06,960.13,120760130,15.187754192110244,29.723556621053504,29.671908266525133
2019-06-26,958.6,962.7,958.38,959.13,119422620,14.279098708161342,28.580707416184726,30.026294489878243
2019-06-27,959.48,959.48,943.11,943.11,122886150,14.82749797638879,24.704447288842506,38.60513505054769
2019-06-28,944.53,949.94,939.12,949.94,122136760,15.633501299041798,22.52947249652225,38.45291600271969
2019-07-01,958.92,965.61,957.66,965.61,123426860,14.726417395955483,31.882727122991184,33.81037740005543
2019-07-02,964.77,966.76,959.8,961.98,107519450,13.77885889758413,31.044132628884665,31.964434767964168
2019-07-03,960.44,961.67,956.91,960.39,113731280,13.161534238105796,29.769111287196452,32.99275774250792
2019-07-04,961.78,973.04,961.65,973.04,135119630,12.879438570698806,35.74366462161832,29.713612665368117
2019-07-05,972.74,975.34,970.16,975.34,117184620,12.804725364245604,36.10720105326526,28.465965320489122
2019-07-08,972.83,972.83,963.84,966.35,119061500,12.10657481444918,32.81310346662758,30.882726393677938
2019-07-09,965.24,969.05,963.05,969.05,126456270,11.381129672505137,31.213111529153934,30.018877816969976
2019-07-10,971.19,974.96,971.19,973.65,124519570,11.253024595614912,34.59605947363296,28.54254557889343
2019-07-11,976.95,980.02,975.03,978.63,133659820,11.566803277228749,37.01747900718635,27.00116867599568
2019-07-12,980.11,982.1,974.32,975.4,133003920,12.031749746417912,36.33556750985156,25.210472227011344
2019-07-15,975.57,975.66,970.93,972.53,117696750,12.057551934803218,34.8234770612846,27.143875245532893
2019-07-16,975.05,982.11,975.05,982.11,142076680,12.643243421896736,37.52832579466442,24.8850940640776
2019-07-17,981.49,985.59,979.05,982.57,141947410,13.469460966880176,38.43245633928818,23.450430549900712
2019-07-18,979.16,979.49,975.01,976.05,127216580,13.718885625000985,35.858884626500796,25.45858033478713
2019-07-19,978.12,986.12,978.12,982.34,160649510,14.505057851988465,38.48632184846183,23.227416799606722
2019-07-22,981.17,985.13,980.08,982.04,135292770,15.235074919905411,36.74705449312584,22.177727303494137
2019-07-23,981.38,990.45,980.22,989.46,134713850,16.343330359781103,38.116228447057345,20.187463554094958
2019-07-24,993.01,994.85,986.34,988.41,132814770,17.701608024703617,39.12732756828977,18.68525179229337
